A,B,C,D,AVERAGE
289.0,719.0,834.0,903.0,686.25
944.0,295.0,880.0,589.0,677.0
922.0,567.0,284.0,999.0,693.0
845.0,342.0,997.0,433.0,654.25
805.0,40.0,63.0,675.0,395.75
367.0,287.0,85.0,620.0,339.75
641.0,107.0,396.0,683.0,456.75
795.0,270.0,222.0,48.0,333.75
492.0,193.0,811.0,985.0,620.25
602.0,867.0,338.0,751.0,639.5
289.0,138.0,403.0,16.0,211.5
506.0,179.0,381.0,443.0,377.25
452.0,123.0,503.0,630.0,427.0
43.0,673.0,403.0,710.0,457.25
982.0,987.0,928.0,654.0,887.75
270.0,362.0,815.0,958.0,601.25
100.0,746.0,994.0,674.0,628.5
777.0,536.0,507.0,513.0,583.25
954.0,22.0,537.0,776.0,572.25
347.0,650.0,238.0,790.0,506.25
816.0,462.0,380.0,765.0,605.75
146.0,987.0,294.0,129.0,389.0
369.0,919.0,998.0,950.0,809.0
614.0,245.0,81.0,420.0,340.0
75.0,661.0,637.0,646.0,504.75
100.0,568.0,19.0,687.0,343.5
493.0,559.0,795.0,212.0,514.75
104.0,581.0,791.0,976.0,613.0
960.0,776.0,817.0,683.0,809.0
916.0,439.0,620.0,844.0,704.75
975.0,144.0,655.0,320.0,523.5
475.0,488.0,226.0,45.0,308.5
24.0,505.0,717.0,505.0,437.75
159.0,554.0,198.0,1.0,228.0
27.0,881.0,664.0,457.0,507.25
772.0,971.0,338.0,163.0,561.0
362.0,55.0,304.0,896.0,404.25
72.0,898.0,818.0,218.0,501.5
422.0,856.0,632.0,730.0,660.0
32.0,540.0,44.0,603.0,304.75
811.0,857.0,748.0,14.0,607.5
678.0,606.0,563.0,786.0,658.25
942.0,629.0,610.0,968.0,787.25
381.0,760.0,151.0,432.0,431.0
721.0,791.0,489.0,632.0,658.25
590.0,85.0,675.0,142.0,373.0
77.0,287.0,915.0,952.0,557.75
368.0,220.0,627.0,397.0,403.0
91.0,658.0,688.0,552.0,497.25
566.0,644.0,391.0,936.0,634.25
770.0,142.0,228.0,254.0,348.5
337.0,518.0,89.0,710.0,413.5
531.0,358.0,25.0,939.0,463.25
389.0,860.0,867.0,261.0,594.25
569.0,502.0,903.0,950.0,731.0
806.0,912.0,681.0,776.0,793.75
37.0,428.0,976.0,873.0,578.5
82.0,792.0,941.0,879.0,673.5
27.0,643.0,617.0,736.0,505.75
604.0,292.0,330.0,171.0,349.25
223.0,369.0,940.0,180.0,428.0
33.0,530.0,818.0,778.0,539.75
505.0,686.0,980.0,250.0,605.25
88.0,435.0,199.0,842.0,391.0
750.0,147.0,622.0,667.0,546.5
965.0,58.0,538.0,516.0,519.25
665.0,733.0,483.0,937.0,704.5
37.0,784.0,370.0,130.0,330.25
747.0,78.0,159.0,875.0,464.75
659.0,987.0,765.0,143.0,638.5
413.0,595.0,90.0,903.0,500.25
832.0,864.0,802.0,356.0,713.5
831.0,290.0,365.0,375.0,465.25
7.0,427.0,286.0,31.0,187.75
230.0,905.0,170.0,89.0,348.5
822.0,988.0,7.0,746.0,640.75
379.0,725.0,582.0,727.0,603.25
852.0,317.0,620.0,507.0,574.0
125.0,874.0,171.0,384.0,388.5
245.0,813.0,54.0,336.0,362.0
867.0,770.0,436.0,565.0,659.5
383.0,431.0,419.0,461.0,423.5
553.0,748.0,75.0,254.0,407.5
759.0,524.0,164.0,66.0,378.25
991.0,704.0,455.0,21.0,542.75
651.0,194.0,500.0,205.0,387.5
833.0,164.0,330.0,87.0,353.5
104.0,390.0,609.0,924.0,506.75
482.0,760.0,102.0,393.0,434.25
595.0,938.0,36.0,539.0,527.0
62.0,461.0,132.0,541.0,299.0
641.0,404.0,571.0,173.0,447.25
91.0,98.0,355.0,733.0,319.25
161.0,781.0,306.0,909.0,539.25
802.0,483.0,108.0,925.0,579.5
751.0,351.0,253.0,285.0,410.0
845.0,601.0,90.0,609.0,536.25
541.0,499.0,608.0,983.0,657.75
858.0,556.0,88.0,138.0,410.0
932.0,304.0,718.0,622.0,644.0
624.0,378.0,193.0,638.0,458.25
967.0,936.0,109.0,678.0,672.5
147.0,311.0,233.0,174.0,216.25
424.0,976.0,80.0,822.0,575.5
604.0,452.0,893.0,85.0,508.5
223.0,156.0,238.0,231.0,212.0
977.0,763.0,803.0,678.0,805.25
414.0,537.0,690.0,473.0,528.5
388.0,588.0,986.0,220.0,545.5
684.0,122.0,164.0,567.0,384.25
102.0,215.0,301.0,468.0,271.5
510.0,686.0,845.0,509.0,637.5
852.0,67.0,737.0,71.0,431.75
684.0,895.0,543.0,338.0,615.0
821.0,68.0,970.0,772.0,657.75
55.0,795.0,825.0,60.0,433.75
718.0,133.0,491.0,353.0,423.75
178.0,71.0,453.0,189.0,222.75
375.0,212.0,439.0,671.0,424.25
164.0,413.0,91.0,993.0,415.25
861.0,854.0,544.0,932.0,797.75
608.0,696.0,697.0,991.0,748.0
854.0,320.0,883.0,498.0,638.75
83.0,953.0,578.0,609.0,555.75
949.0,571.0,30.0,330.0,470.0
2.0,505.0,869.0,494.0,467.5
854.0,220.0,441.0,132.0,411.75
505.0,795.0,17.0,999.0,579.0
409.0,212.0,926.0,484.0,507.75
315.0,113.0,605.0,973.0,501.5
295.0,726.0,104.0,57.0,295.5
650.0,400.0,103.0,137.0,322.5
358.0,5.0,339.0,705.0,351.75
330.0,133.0,736.0,664.0,465.75
357.0,545.0,102.0,95.0,274.75
374.0,310.0,846.0,96.0,406.5
548.0,531.0,491.0,398.0,492.0
566.0,170.0,72.0,516.0,331.0
903.0,82.0,433.0,503.0,480.25
952.0,613.0,870.0,787.0,805.5
82.0,505.0,381.0,467.0,358.75
536.0,446.0,748.0,787.0,629.25
915.0,925.0,218.0,11.0,517.25
620.0,516.0,844.0,781.0,690.25
721.0,255.0,125.0,47.0,287.0
997.0,430.0,313.0,844.0,646.0
791.0,454.0,713.0,492.0,612.5
757.0,298.0,234.0,606.0,473.75
25.0,909.0,637.0,605.0,544.0
207.0,380.0,260.0,252.0,274.75
177.0,147.0,23.0,114.0,115.25
464.0,82.0,18.0,922.0,371.5
747.0,560.0,570.0,669.0,636.5
845.0,405.0,968.0,179.0,599.25
526.0,730.0,173.0,954.0,595.75
23.0,271.0,676.0,379.0,337.25
0.0,919.0,76.0,630.0,406.25
221.0,21.0,274.0,459.0,243.75
198.0,697.0,114.0,393.0,350.5
741.0,477.0,497.0,107.0,455.5
173.0,233.0,580.0,90.0,269.0
520.0,755.0,417.0,245.0,484.25
573.0,191.0,167.0,695.0,406.5
572.0,600.0,169.0,391.0,433.0
390.0,226.0,339.0,375.0,332.5
64.0,164.0,889.0,716.0,458.25
372.0,618.0,361.0,505.0,464.0
653.0,452.0,574.0,245.0,481.0
584.0,682.0,306.0,98.0,417.5
642.0,823.0,18.0,356.0,459.75
674.0,434.0,854.0,68.0,507.5
426.0,520.0,374.0,810.0,532.5
816.0,764.0,550.0,506.0,659.0
582.0,769.0,244.0,243.0,459.5
60.0,818.0,962.0,835.0,668.75
323.0,641.0,516.0,198.0,419.5
661.0,422.0,500.0,414.0,499.25
262.0,824.0,620.0,623.0,582.25
347.0,331.0,335.0,770.0,445.75
191.0,756.0,171.0,463.0,395.25
54.0,384.0,677.0,281.0,349.0
203.0,982.0,62.0,207.0,363.5
958.0,3.0,502.0,975.0,609.5
880.0,68.0,936.0,612.0,624.0
454.0,653.0,750.0,276.0,533.25
532.0,665.0,902.0,222.0,580.25
747.0,552.0,964.0,475.0,684.5
410.0,72.0,364.0,996.0,460.5
816.0,968.0,498.0,799.0,770.25
72.0,967.0,706.0,439.0,546.0
185.0,656.0,475.0,287.0,400.75
770.0,438.0,38.0,569.0,453.75
423.0,77.0,557.0,391.0,362.0
504.0,879.0,679.0,416.0,619.5
701.0,180.0,593.0,379.0,463.25
928.0,4.0,876.0,655.0,615.75
341.0,664.0,495.0,518.0,504.5
988.0,541.0,752.0,849.0,782.5
159.0,275.0,149.0,174.0,189.25
755.0,110.0,28.0,270.0,290.75
889.0,328.0,267.0,734.0,554.5
932.0,433.0,499.0,212.0,519.0
33.0,134.0,721.0,695.0,395.75
126.0,175.0,857.0,997.0,538.75
479.0,827.0,160.0,271.0,434.25
485.0,423.0,131.0,795.0,458.5
848.0,209.0,452.0,697.0,551.5
110.0,947.0,382.0,881.0,580.0
657.0,680.0,906.0,3.0,561.5
759.0,386.0,623.0,675.0,610.75
563.0,629.0,711.0,820.0,680.75
278.0,587.0,501.0,326.0,423.0
401.0,812.0,265.0,93.0,392.75
276.0,472.0,553.0,438.0,434.75
116.0,523.0,947.0,534.0,530.0
573.0,382.0,345.0,370.0,417.5
437.0,874.0,739.0,154.0,551.0
327.0,4.0,666.0,726.0,430.75
651.0,286.0,127.0,625.0,422.25
62.0,639.0,569.0,271.0,385.25
771.0,464.0,504.0,812.0,637.75
329.0,632.0,567.0,330.0,464.5
423.0,200.0,937.0,959.0,629.75
119.0,429.0,167.0,899.0,403.5
770.0,712.0,919.0,884.0,821.25
341.0,786.0,830.0,19.0,494.0
384.0,455.0,575.0,3.0,354.25
802.0,738.0,871.0,511.0,730.5
460.0,472.0,830.0,158.0,480.0
643.0,521.0,71.0,248.0,370.75
671.0,694.0,914.0,623.0,725.5
465.0,545.0,426.0,542.0,494.5
245.0,929.0,62.0,30.0,316.5
951.0,443.0,292.0,579.0,566.25
107.0,179.0,3.0,277.0,141.5
978.0,401.0,212.0,495.0,521.5
533.0,789.0,205.0,268.0,448.75
669.0,656.0,825.0,194.0,586.0
744.0,633.0,835.0,485.0,674.25
946.0,744.0,980.0,645.0,828.75
36.0,7.0,680.0,321.0,261.0
700.0,698.0,733.0,272.0,600.75
481.0,310.0,851.0,938.0,645.0
479.0,872.0,830.0,488.0,667.25
855.0,352.0,61.0,120.0,347.0
400.0,610.0,291.0,777.0,519.5
892.0,408.0,794.0,605.0,674.75
464.0,511.0,295.0,754.0,506.0
992.0,638.0,229.0,925.0,696.0
408.0,297.0,73.0,37.0,203.75
238.0,943.0,29.0,712.0,480.5
103.0,785.0,444.0,697.0,507.25
714.0,180.0,519.0,665.0,519.5
143.0,248.0,364.0,183.0,234.5
799.0,771.0,135.0,877.0,645.5
908.0,725.0,656.0,747.0,759.0
83.0,693.0,205.0,511.0,373.0
969.0,26.0,244.0,290.0,382.25
917.0,848.0,789.0,355.0,727.25
626.0,142.0,402.0,460.0,407.5
685.0,920.0,571.0,321.0,624.25
381.0,989.0,467.0,760.0,649.25
7.0,47.0,961.0,897.0,478.0
901.0,133.0,696.0,497.0,556.75
913.0,675.0,941.0,1.0,632.5
691.0,199.0,953.0,893.0,684.0
873.0,667.0,693.0,206.0,609.75
309.0,611.0,867.0,235.0,505.5
863.0,607.0,460.0,870.0,700.0
980.0,611.0,149.0,3.0,435.75
575.0,960.0,159.0,651.0,586.25
452.0,339.0,681.0,539.0,502.75
732.0,627.0,86.0,125.0,392.5
479.0,323.0,38.0,523.0,340.75
187.0,858.0,44.0,767.0,464.0
823.0,840.0,959.0,550.0,793.0
865.0,689.0,335.0,595.0,621.0
958.0,204.0,67.0,129.0,339.5
826.0,76.0,460.0,461.0,455.75
865.0,452.0,427.0,63.0,451.75
336.0,151.0,862.0,699.0,512.0
634.0,740.0,728.0,944.0,761.5
5.0,249.0,117.0,241.0,153.0
944.0,277.0,903.0,886.0,752.5
426.0,203.0,941.0,835.0,601.25
588.0,947.0,498.0,366.0,599.75
223.0,320.0,105.0,647.0,323.75
432.0,407.0,387.0,558.0,446.0
672.0,192.0,265.0,679.0,452.0
780.0,962.0,286.0,277.0,576.25
507.0,162.0,816.0,81.0,391.5
549.0,553.0,115.0,228.0,361.25
406.0,915.0,225.0,773.0,579.75
667.0,8.0,33.0,50.0,189.5
61.0,242.0,349.0,331.0,245.75
891.0,351.0,277.0,951.0,617.5
819.0,548.0,421.0,968.0,689.0
897.0,444.0,771.0,881.0,748.25
207.0,513.0,686.0,609.0,503.75
804.0,48.0,382.0,376.0,402.5
358.0,754.0,855.0,894.0,715.25
637.0,966.0,551.0,567.0,680.25
709.0,252.0,77.0,271.0,327.25
15.0,657.0,132.0,880.0,421.0
401.0,902.0,785.0,924.0,753.0
76.0,15.0,640.0,632.0,340.75
687.0,844.0,379.0,852.0,690.5
961.0,864.0,892.0,124.0,710.25
226.0,579.0,543.0,187.0,383.75
456.0,16.0,280.0,932.0,421.0
280.0,246.0,885.0,665.0,519.0
619.0,374.0,923.0,776.0,673.0
562.0,185.0,296.0,22.0,266.25
616.0,123.0,975.0,976.0,672.5
539.0,735.0,588.0,832.0,673.5
201.0,901.0,903.0,83.0,522.0
389.0,313.0,117.0,902.0,430.25
373.0,844.0,222.0,465.0,476.0
328.0,965.0,765.0,901.0,739.75
772.0,557.0,405.0,808.0,635.5
788.0,228.0,969.0,838.0,705.75
437.0,458.0,964.0,233.0,523.0
855.0,128.0,936.0,663.0,645.5
769.0,93.0,653.0,576.0,522.75
797.0,345.0,895.0,205.0,560.5
206.0,582.0,114.0,254.0,289.0
346.0,116.0,887.0,76.0,356.25
887.0,954.0,424.0,307.0,643.0
268.0,73.0,41.0,446.0,207.0
382.0,385.0,868.0,290.0,481.25
663.0,733.0,458.0,177.0,507.75
469.0,783.0,110.0,16.0,344.5
448.0,660.0,984.0,366.0,614.5
13.0,894.0,61.0,840.0,452.0
212.0,746.0,253.0,350.0,390.25
883.0,526.0,224.0,479.0,528.0
511.0,381.0,586.0,860.0,584.5
388.0,198.0,821.0,837.0,561.0
824.0,801.0,110.0,988.0,680.75
823.0,407.0,686.0,44.0,490.0
368.0,836.0,352.0,40.0,399.0
274.0,943.0,158.0,677.0,513.0
189.0,251.0,269.0,975.0,421.0
454.0,687.0,393.0,955.0,622.25
891.0,506.0,633.0,481.0,627.75
531.0,18.0,345.0,604.0,374.5
349.0,816.0,864.0,960.0,747.25
753.0,337.0,117.0,628.0,458.75
881.0,277.0,367.0,88.0,403.25
352.0,80.0,887.0,543.0,465.5
74.0,769.0,438.0,627.0,477.0
878.0,318.0,716.0,867.0,694.75
8.0,449.0,154.0,532.0,285.75
820.0,398.0,784.0,328.0,582.5
196.0,704.0,817.0,462.0,544.75
538.0,154.0,790.0,16.0,374.5
172.0,759.0,603.0,337.0,467.75
900.0,607.0,526.0,670.0,675.75
746.0,994.0,382.0,752.0,718.5
748.0,503.0,589.0,632.0,618.0
269.0,20.0,873.0,306.0,367.0
543.0,506.0,314.0,202.0,391.25
321.0,183.0,108.0,385.0,249.25
500.0,57.0,927.0,179.0,415.75
883.0,135.0,615.0,126.0,439.75
591.0,696.0,879.0,196.0,590.5
294.0,528.0,820.0,107.0,437.25
442.0,58.0,59.0,460.0,254.75
703.0,865.0,818.0,692.0,769.5
656.0,54.0,847.0,920.0,619.25
432.0,179.0,333.0,315.0,314.75
624.0,558.0,792.0,844.0,704.5
667.0,779.0,686.0,694.0,706.5
264.0,555.0,772.0,959.0,637.5
370.0,279.0,487.0,58.0,298.5
325.0,842.0,787.0,639.0,648.25
126.0,713.0,49.0,675.0,390.75
920.0,807.0,81.0,585.0,598.25
122.0,909.0,191.0,409.0,407.75
952.0,989.0,860.0,482.0,820.75
839.0,493.0,284.0,916.0,633.0
483.0,382.0,651.0,916.0,608.0
234.0,194.0,203.0,284.0,228.75
242.0,335.0,731.0,598.0,476.5
288.0,692.0,141.0,662.0,445.75
736.0,659.0,850.0,619.0,716.0
767.0,555.0,248.0,115.0,421.25
111.0,572.0,135.0,793.0,402.75
241.0,875.0,741.0,344.0,550.25
279.0,583.0,226.0,138.0,306.5
865.0,204.0,78.0,968.0,528.75
589.0,156.0,691.0,643.0,519.75
291.0,604.0,784.0,688.0,591.75
895.0,485.0,975.0,458.0,703.25
90.0,622.0,426.0,860.0,499.5
496.0,830.0,445.0,514.0,571.25
439.0,341.0,996.0,515.0,572.75
622.0,751.0,825.0,308.0,626.5
271.0,694.0,214.0,734.0,478.25
679.0,380.0,387.0,606.0,513.0
994.0,269.0,884.0,271.0,604.5
572.0,457.0,475.0,432.0,484.0
314.0,768.0,784.0,942.0,702.0
467.0,224.0,851.0,291.0,458.25
426.0,758.0,274.0,846.0,576.0
966.0,794.0,108.0,66.0,483.5
692.0,391.0,891.0,911.0,721.25
695.0,916.0,157.0,213.0,495.25
293.0,882.0,963.0,29.0,541.75
681.0,924.0,500.0,91.0,549.0
799.0,137.0,675.0,531.0,535.5
774.0,566.0,911.0,373.0,656.0
57.0,258.0,670.0,131.0,279.0
700.0,977.0,261.0,812.0,687.5
595.0,691.0,995.0,166.0,611.75
651.0,859.0,142.0,427.0,519.75
211.0,86.0,785.0,98.0,295.0
785.0,132.0,286.0,359.0,390.5
249.0,180.0,857.0,421.0,426.75
777.0,357.0,128.0,683.0,486.25
530.0,546.0,701.0,929.0,676.5
548.0,22.0,472.0,872.0,478.5
572.0,606.0,162.0,664.0,501.0
556.0,287.0,295.0,335.0,368.25
178.0,918.0,756.0,709.0,640.25
581.0,635.0,900.0,478.0,648.5
338.0,714.0,73.0,385.0,377.5
699.0,495.0,720.0,326.0,560.0
32.0,515.0,916.0,926.0,597.25
711.0,283.0,872.0,693.0,639.75
960.0,169.0,196.0,842.0,541.75
436.0,828.0,595.0,485.0,586.0
63.0,91.0,731.0,425.0,327.5
742.0,358.0,501.0,680.0,570.25
38.0,348.0,972.0,561.0,479.75
194.0,520.0,388.0,950.0,513.0
885.0,531.0,480.0,32.0,482.0
18.0,340.0,461.0,623.0,360.5
458.0,460.0,469.0,808.0,548.75
58.0,565.0,528.0,999.0,537.5
906.0,707.0,925.0,916.0,863.5
525.0,778.0,866.0,166.0,583.75
862.0,4.0,483.0,621.0,492.5
462.0,618.0,521.0,843.0,611.0
814.0,319.0,387.0,880.0,600.0
341.0,792.0,386.0,6.0,381.25
360.0,29.0,884.0,275.0,387.0
313.0,849.0,238.0,512.0,478.0
220.0,606.0,217.0,275.0,329.5
389.0,669.0,560.0,827.0,611.25
142.0,836.0,771.0,817.0,641.5
809.0,155.0,697.0,607.0,567.0
951.0,87.0,968.0,769.0,693.75
114.0,791.0,605.0,896.0,601.5
241.0,800.0,512.0,199.0,438.0
855.0,427.0,926.0,499.0,676.75
542.0,732.0,999.0,709.0,745.5
792.0,728.0,88.0,703.0,577.75
949.0,477.0,433.0,812.0,667.75
254.0,147.0,943.0,968.0,578.0
582.0,342.0,437.0,189.0,387.5
386.0,994.0,670.0,310.0,590.0
877.0,221.0,145.0,28.0,317.75
257.0,585.0,243.0,581.0,416.5
472.0,993.0,657.0,112.0,558.5
180.0,416.0,729.0,238.0,390.75
853.0,998.0,693.0,385.0,732.25
789.0,562.0,765.0,583.0,674.75
515.0,858.0,587.0,623.0,645.75
116.0,689.0,44.0,282.0,282.75
149.0,898.0,573.0,85.0,426.25
100.0,440.0,495.0,406.0,360.25
409.0,108.0,792.0,938.0,561.75
479.0,957.0,701.0,521.0,664.5
300.0,593.0,985.0,442.0,580.0
45.0,477.0,804.0,754.0,520.0
898.0,917.0,715.0,246.0,694.0
168.0,115.0,813.0,12.0,277.0
910.0,473.0,163.0,116.0,415.5
589.0,59.0,507.0,713.0,467.0
461.0,783.0,859.0,883.0,746.5
897.0,689.0,970.0,398.0,738.5
529.0,928.0,32.0,254.0,435.75
39.0,915.0,410.0,770.0,533.5
779.0,456.0,316.0,526.0,519.25
327.0,306.0,965.0,125.0,430.75
375.0,591.0,778.0,839.0,645.75
476.0,135.0,918.0,323.0,463.0
486.0,596.0,793.0,833.0,677.0
990.0,535.0,0.0,100.0,406.25
711.0,31.0,834.0,689.0,566.25
160.0,837.0,604.0,304.0,476.25
899.0,467.0,828.0,22.0,554.0
465.0,218.0,210.0,534.0,356.75
393.0,962.0,494.0,603.0,613.0
279.0,542.0,153.0,786.0,440.0
671.0,526.0,460.0,967.0,656.0
87.0,231.0,990.0,273.0,395.25
492.0,167.0,672.0,70.0,350.25
335.0,627.0,290.0,506.0,439.5
45.0,316.0,407.0,774.0,385.5
435.0,901.0,316.0,173.0,456.25
599.0,383.0,401.0,580.0,490.75
868.0,22.0,740.0,604.0,558.5
501.0,320.0,193.0,830.0,461.0
553.0,864.0,999.0,578.0,748.5
980.0,172.0,396.0,550.0,524.5
810.0,520.0,158.0,640.0,532.0
487.0,78.0,172.0,852.0,397.25
726.0,108.0,36.0,701.0,392.75
532.0,762.0,84.0,424.0,450.5
533.0,834.0,361.0,354.0,520.5
20.0,165.0,858.0,616.0,414.75
402.0,674.0,682.0,966.0,681.0
247.0,640.0,566.0,896.0,587.25
903.0,73.0,710.0,540.0,556.5
866.0,606.0,516.0,197.0,546.25
334.0,349.0,667.0,120.0,367.5
273.0,324.0,557.0,521.0,418.75
101.0,802.0,127.0,344.0,343.5
802.0,80.0,186.0,890.0,489.5
11.0,530.0,657.0,440.0,409.5
159.0,274.0,832.0,172.0,359.25
992.0,1.0,873.0,598.0,616.0
977.0,173.0,212.0,187.0,387.25
52.0,99.0,907.0,269.0,331.75
253.0,819.0,719.0,648.0,609.75
180.0,755.0,602.0,372.0,477.25
36.0,457.0,0.0,720.0,303.25
310.0,46.0,307.0,182.0,211.25
385.0,110.0,611.0,15.0,280.25
918.0,38.0,433.0,619.0,502.0
241.0,783.0,503.0,138.0,416.25
11.0,930.0,14.0,648.0,400.75
239.0,907.0,80.0,674.0,475.0
952.0,662.0,750.0,987.0,837.75
463.0,477.0,321.0,236.0,374.25
634.0,781.0,443.0,450.0,577.0
654.0,259.0,985.0,166.0,516.0
828.0,393.0,406.0,104.0,432.75
840.0,798.0,455.0,457.0,637.5
798.0,49.0,119.0,872.0,459.5
801.0,587.0,403.0,938.0,682.25
42.0,12.0,876.0,437.0,341.75
73.0,31.0,852.0,975.0,482.75
201.0,797.0,237.0,256.0,372.75
910.0,643.0,524.0,95.0,543.0
214.0,172.0,733.0,907.0,506.5
907.0,76.0,959.0,153.0,523.75
544.0,147.0,410.0,148.0,312.25
838.0,475.0,195.0,346.0,463.5
217.0,732.0,298.0,613.0,465.0
943.0,224.0,276.0,1.0,361.0
491.0,572.0,175.0,881.0,529.75
243.0,49.0,285.0,45.0,155.5
841.0,354.0,866.0,140.0,550.25
774.0,829.0,717.0,46.0,591.5
639.0,967.0,186.0,589.0,595.25
665.0,128.0,634.0,309.0,434.0
188.0,116.0,518.0,149.0,242.75
399.0,919.0,465.0,496.0,569.75
874.0,253.0,451.0,966.0,636.0
516.0,624.0,287.0,760.0,546.75
334.0,762.0,819.0,751.0,666.5
460.0,79.0,580.0,205.0,331.0
63.0,487.0,665.0,816.0,507.75
676.0,20.0,522.0,761.0,494.75
379.0,437.0,817.0,137.0,442.5
305.0,521.0,876.0,260.0,490.5
953.0,556.0,47.0,314.0,467.5
592.0,505.0,229.0,121.0,361.75
441.0,57.0,354.0,734.0,396.5
44.0,46.0,673.0,944.0,426.75
143.0,940.0,63.0,870.0,504.0
908.0,296.0,629.0,320.0,538.25
403.0,922.0,92.0,652.0,517.25
296.0,507.0,465.0,25.0,323.25
734.0,766.0,842.0,207.0,637.25
798.0,736.0,819.0,557.0,727.5
934.0,579.0,593.0,678.0,696.0
89.0,909.0,387.0,320.0,426.25
456.0,865.0,513.0,28.0,465.5
559.0,919.0,718.0,813.0,752.25
810.0,966.0,362.0,382.0,630.0
825.0,157.0,393.0,158.0,383.25
537.0,381.0,23.0,901.0,460.5
588.0,300.0,532.0,614.0,508.5
477.0,338.0,951.0,461.0,556.75
926.0,530.0,544.0,668.0,667.0
895.0,703.0,553.0,169.0,580.0
879.0,322.0,703.0,193.0,524.25
153.0,222.0,443.0,55.0,218.25
774.0,51.0,841.0,859.0,631.25
690.0,837.0,50.0,949.0,631.5
769.0,200.0,867.0,245.0,520.25
417.0,365.0,879.0,31.0,423.0
425.0,262.0,295.0,72.0,263.5
425.0,139.0,41.0,146.0,187.75
131.0,816.0,556.0,502.0,501.25
705.0,760.0,686.0,41.0,548.0
194.0,112.0,334.0,358.0,249.5
459.0,215.0,904.0,548.0,531.5
404.0,841.0,476.0,94.0,453.75
266.0,834.0,859.0,277.0,559.0
55.0,444.0,696.0,173.0,342.0
128.0,232.0,661.0,176.0,299.25
685.0,147.0,581.0,354.0,441.75
766.0,592.0,539.0,166.0,515.75
424.0,984.0,705.0,942.0,763.75
484.0,602.0,199.0,613.0,474.5
862.0,156.0,143.0,280.0,360.25
107.0,200.0,685.0,137.0,282.25
26.0,46.0,95.0,337.0,126.0
80.0,716.0,450.0,738.0,496.0
437.0,511.0,701.0,874.0,630.75
19.0,823.0,907.0,270.0,504.75
331.0,168.0,245.0,621.0,341.25
822.0,6.0,868.0,135.0,457.75
543.0,929.0,210.0,852.0,633.5
108.0,104.0,753.0,23.0,247.0
83.0,778.0,921.0,400.0,545.5
864.0,969.0,400.0,837.0,767.5
282.0,814.0,526.0,361.0,495.75
606.0,105.0,768.0,275.0,438.5
415.0,83.0,545.0,519.0,390.5
656.0,353.0,84.0,815.0,477.0
459.0,890.0,166.0,439.0,488.5
948.0,566.0,175.0,916.0,651.25
593.0,191.0,816.0,413.0,503.25
829.0,818.0,245.0,641.0,633.25
826.0,375.0,434.0,376.0,502.75
43.0,742.0,403.0,537.0,431.25
935.0,523.0,610.0,34.0,525.5
729.0,702.0,413.0,210.0,513.5
909.0,117.0,37.0,37.0,275.0
579.0,227.0,98.0,740.0,411.0
997.0,320.0,126.0,650.0,523.25
102.0,675.0,80.0,613.0,367.5
244.0,306.0,186.0,345.0,270.25
397.0,436.0,487.0,516.0,459.0
267.0,793.0,876.0,682.0,654.5
658.0,630.0,769.0,15.0,518.0
399.0,731.0,901.0,697.0,682.0
917.0,715.0,259.0,638.0,632.25
781.0,529.0,825.0,320.0,613.75
629.0,511.0,88.0,999.0,556.75
297.0,676.0,571.0,635.0,544.75
328.0,906.0,308.0,874.0,604.0
499.0,736.0,206.0,646.0,521.75
358.0,910.0,253.0,970.0,622.75
390.0,143.0,787.0,958.0,569.5
179.0,581.0,388.0,856.0,501.0
494.0,64.0,98.0,897.0,388.25
511.0,10.0,341.0,952.0,453.5
845.0,564.0,570.0,701.0,670.0
493.0,134.0,663.0,893.0,545.75
663.0,219.0,615.0,181.0,419.5
236.0,97.0,715.0,685.0,433.25
119.0,948.0,647.0,645.0,589.75
685.0,792.0,402.0,779.0,664.5
24.0,697.0,117.0,114.0,238.0
563.0,731.0,966.0,104.0,591.0
372.0,431.0,808.0,69.0,420.0
905.0,55.0,654.0,283.0,474.25
599.0,990.0,408.0,10.0,501.75
732.0,14.0,935.0,452.0,533.25
698.0,578.0,2.0,594.0,468.0
256.0,836.0,806.0,516.0,603.5
383.0,751.0,768.0,37.0,484.75
842.0,69.0,611.0,592.0,528.5
984.0,952.0,377.0,816.0,782.25
572.0,64.0,144.0,53.0,208.25
99.0,225.0,625.0,864.0,453.25
427.0,826.0,567.0,399.0,554.75
531.0,318.0,829.0,478.0,539.0
859.0,78.0,543.0,838.0,579.5
621.0,689.0,609.0,482.0,600.25
881.0,762.0,790.0,261.0,673.5
913.0,271.0,426.0,343.0,488.25
238.0,997.0,205.0,780.0,555.0
443.0,9.0,746.0,748.0,486.5
128.0,728.0,231.0,863.0,487.5
951.0,733.0,553.0,612.0,712.25
28.0,172.0,81.0,487.0,192.0
683.0,607.0,523.0,294.0,526.75
38.0,249.0,568.0,910.0,441.25
134.0,251.0,777.0,267.0,357.25
858.0,984.0,179.0,263.0,571.0
922.0,280.0,90.0,61.0,338.25
809.0,754.0,312.0,746.0,655.25
668.0,655.0,213.0,316.0,463.0
554.0,101.0,49.0,411.0,278.75
895.0,506.0,735.0,549.0,671.25
122.0,800.0,209.0,872.0,500.75
816.0,722.0,635.0,226.0,599.75
630.0,168.0,118.0,172.0,272.0
9.0,600.0,783.0,146.0,384.5
61.0,33.0,61.0,956.0,277.75
912.0,835.0,285.0,240.0,568.0
